movie_id,movie_title,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,youtube_video_id
430,Duck Soup (1933),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9CEdb0sGfaI
431,Highlander (1986),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,omOZyLmNMJs
432,Fantasia (1940),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,vsKNm5G_KEc
433,Heathers (1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,KJVKh9KKiug
434,Forbidden Planet (1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AxQ9GG6hUDM
435,Butch Cassidy and the Sundance Kid (1969),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,YdJW2UxvSFQ
436,"American Werewolf in London, An (1981)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tfz9AhPnM8c
437,Amityville 1992: It's About Time (1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,KGcBqiKL5uI
438,Amityville 3-D (1983),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6SOBXnEY-Cc
439,Amityville: A New Generation (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5PmJj5-DvHs
440,Amityville II: The Possession (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,lwIgPbOXKI0
441,"Amityville Horror, The (1979)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Iwa120o7m7k
442,"Amityville Curse, The (1990)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,zU2FxPsw9Sw
443,"Birds, The (1963)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0fJh2gIBOto
444,"Blob, The (1958)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,J-heIT3L9Qg
445,"Body Snatcher, The (1945)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,lJO0BImGChY
446,Burnt Offerings (1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Oo_6Fb5k2lo
447,Carrie (1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,j9Mg-GRS46Y
448,"Omen, The (1976)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,sS-sXcx30O4
449,Star Trek: The Motion Picture (1979),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,wbvxV2OJQKk
450,Star Trek V: The Final Frontier (1989),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7S5TDrAWBd8
451,Grease (1978),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,qDKo8DNpwOw
452,Jaws 2 (1978),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2-KIByGsyaI
453,Jaws 3-D (1983),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,lt4g6xyZW10
454,Bastard Out of Carolina (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,HEdyshqbUJA
455,Jackie Chan's First Strike (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fjst3TV4pz0
456,Beverly Hills Ninja (1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,XSwpv54VgK8
457,Free Willy 3: The Rescue (1997),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,cMYTTn4Pzmk
458,Nixon (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,dO2LWKpeyI8
459,"Cry, the Beloved Country (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,G0i5S__Ns_Y
460,"Crossing Guard, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,kDdwRURSEzI
461,Smoke (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,uem9TbvQpFk
462,Like Water For Chocolate (Como agua para chocolate) (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,EkvgSTJkKGI
463,"Secret of Roan Inish, The (1994)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E0niI55VeDA
464,Vanya on 42nd Street (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,hJxvpLrp4yA
465,"Jungle Book, The (1994)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5S8iH1YWIFI
466,Red Rock West (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,rqlGO7rYhwY
467,"Bronx Tale, A (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,z50PjmZYS4A
468,Rudy (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,firK4y-3bKw
469,Short Cuts (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ePyhGz9_RCI
470,Tombstone (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,QPTVLKKgGXw
471,Courage Under Fire (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9ZQE49MjyYQ
472,Dragonheart (1996),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,iRjSw-4qcgM
473,James and the Giant Peach (1996),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73ax6ZrcUx4
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,jPU1AYTxwg4
475,Trainspotting (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8LuxOYIpu-I
476,"First Wives Club, The (1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,RAZZJnab5nU
477,Matilda (1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,hUGHWje7liM
478,"Philadelphia Story, The (1940)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,oCfuPPR7wnQ
479,Vertigo (1958),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Z5jvQwwHQNY
480,North by Northwest (1959),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Fx0QuZJVTFE
481,"Apartment, The (1960)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,OcslkrBMLGc
482,Some Like It Hot (1959),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,rI_lUHOCcbc
483,Casablanca (1942),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,MF7JH_54d8c
484,"Maltese Falcon, The (1941)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3a9YU1SVbSE
485,My Fair Lady (1964),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,ZJBM6qs22sE
486,Sabrina (1954),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,77YpsPwlEFQ
487,Roman Holiday (1953),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,ELb4S8P3q20
488,Sunset Blvd. (1950),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,_dY0SVxnHjQ
489,Notorious (1946),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,EhMyp8ZvjWs
490,To Catch a Thief (1955),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6LNQXjKFKwU
491,"Adventures of Robin Hood, The (1938)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BpqR6Ca-LL8
492,East of Eden (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IqVoIQ5UsT8
493,"Thin Man, The (1934)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mqpO6mx8WCE
494,His Girl Friday (1940),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-IS-KvD2_Zo
495,Around the World in 80 Days (1956),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,vjiCO8k6Jhg
496,It's a Wonderful Life (1946),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,iLR3gZrU2Xo
497,Bringing Up Baby (1938),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,F25nzu6hh0Q
498,"African Queen, The (1951)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,gYBDRAp4Or8
499,Cat on a Hot Tin Roof (1958),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AzogcorjLOI
500,Fly Away Home (1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCjlubLJcxk
501,Dumbo (1941),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,tLtQ3bCvBA0
502,Bananas (1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8tO1xhgYvUM
503,"Candidate, The (1972)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9RTIQWXzexU
504,Bonnie and Clyde (1967),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,hZpm1zj9510
505,Dial M for Murder (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,JWP_hrNHSN4
506,Rebel Without a Cause (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,HWHH5TwEwtI
507,"Streetcar Named Desire, A (1951)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,u9YgJjSCT08
508,"People vs. Larry Flynt, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,fR6l4D47fW8
509,My Left Foot (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,xWPS3-mjkZc
510,"Magnificent Seven, The (1954)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,nlXBaP7l5n4
511,Lawrence of Arabia (1962),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i0IzV1q9g9Q
512,Wings of Desire (1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,qRCtqfd9IWQ
513,"Third Man, The (1949)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,r9yyDEDGlr0
514,Annie Hall (1977),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,OqVgCfZX-yE
515,"Boot, Das (1981)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,KhNnU4h1Q50
516,Local Hero (1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,VCFhg6Q6gXU
517,Manhattan (1979),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,JEoEGW4Hb9w
518,Miller's Crossing (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,hkJIcFMN_pc
519,"Treasure of the Sierra Madre, The (1948)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XZ8Q9mOYJgE
520,"Great Escape, The (1963)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,r9Q_WESQUVw
521,"Deer Hunter, The (1978)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,g7q1SjVdsNk
522,Down by Law (1986),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7OHg4Ayewao
523,Cool Hand Luke (1967),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ofxtDrRVQY4
524,"Great Dictator, The (1940)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k8bVG8XC-4I
525,"Big Sleep, The (1946)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,n-K49CUaeto
526,Ben-Hur (1959),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NR1ZHKw09n8
527,Gandhi (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,B7I6D3mSYTE
528,"Killing Fields, The (1984)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0Um2j1iEj1k
529,My Life as a Dog (Mitt liv som hund) (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QSqlvZy339s
530,"Man Who Would Be King, The (1975)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gjAi5ER5FOU
531,Shine (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,aOkKH6-h6wA
532,Kama Sutra: A Tale of Love (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2yUd_LqtG8
533,"Daytrippers, The (1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,HBZ3iVspjd8
534,Traveller (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9dOZyrzR7R0
535,Addicted to Love (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cGqJY4hyRfo
536,Ponette (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,sgXbG12kJXI
537,My Own Private Idaho (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2WoJ4GN5MaQ
538,Anastasia (1997),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M0vnBeHeuzs
539,Mouse Hunt (1997),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,qcNMWo7e4Fc
540,Money Train (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W2L-pfIjaB0
541,Mortal Kombat (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JHIfHL5UgFs
542,Pocahontas (1995),0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5iB82S8rHyg
543,"Misérables, Les (1995)",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,hck5I4F1OgU
544,Things to Do in Denver when You're Dead (1995),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,tsN7bzOk4RM
545,Vampire in Brooklyn (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1u9ZGB5F3MI
546,Broken Arrow (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,T-C4rJM-9QU
547,"Young Poisoner's Handbook, The (1995)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N7_e79Ik3Vs
548,"NeverEnding Story III, The (1994)",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,XiiyFFZjq0Y
549,Rob Roy (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,p76fH8_a32Y
550,Die Hard: With a Vengeance (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,i5asAs5HQkQ
551,Lord of Illusions (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,lN1RToUAOQg
552,Species (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ECe9Yqltw_w
553,"Walk in the Clouds, A (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,cULvtpaIK9I
554,Waterworld (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NpKbULrB9Z8
555,White Man's Burden (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,WQWhDvKEiSw
556,Wild Bill (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,chceChQAVjI
557,Farinelli: il castrato (1994),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,nbX2diR9b4U
558,Heavenly Creatures (1994),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,kJ2yZjnPwQc
559,Interview with the Vampire (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,sCmYN6TLd8A
560,"Kid in King Arthur's Court, A (1995)",0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,BhfjB2X-5O0
561,Mary Shelley's Frankenstein (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,hnxFuPw0JIE
562,"Quick and the Dead, The (1995)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lo9cGqmHXhg
563,Stephen King's The Langoliers (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,asQrdOA0joA
564,Tales from the Hood (1995),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,dOO-A59c4C0
565,Village of the Damned (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,qSIRK3MtIQ4
566,Clear and Present Danger (1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TuYb6ZNQaZo
567,Wes Craven's New Nightmare (1994),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,aQw9sjwf0O8
568,Speed (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8piqd2BWeGI
569,Wolf (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,HXcm1cfVIRc
570,Wyatt Earp (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BS5n_Ql1v2k
571,Another Stakeout (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,DPcFwi6lLm8
572,Blown Away (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,f3N-e9BLZFo
573,Body Snatchers (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,vqSw1YOVtK4
574,Boxing Helena (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,z1Fwwe8_wuo
575,City Slickers II: The Legend of Curly's Gold (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,qByUG0k-K-c
576,Cliffhanger (1993),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2j18n9shdw8
577,Coneheads (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,j15rPm4i-t8
578,Demolition Man (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0B5v6QZ5R3g
579,Fatal Instinct (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9ykW-780bHs
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1UWT0dMrYOM
581,Kalifornia (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2ut7heVeMnM
582,"Piano, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,cyTn4XIYH8M
583,Romeo Is Bleeding (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,OHft_cw-RBI
584,"Secret Garden, The (1993)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1zeqqhA5Z3A
585,Son in Law (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3wo6wxKUbmA
586,Terminal Velocity (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cMzjb5OeYng
587,"Hour of the Pig, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,MmqlvbQy10c
588,Beauty and the Beast (1991),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,iurbZwxKFUE
589,"Wild Bunch, The (1969)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,kdy0t_8mQBw
590,Hellraiser: Bloodline (1996),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,epYPLH6k4Qk
591,Primal Fear (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,glWAjoDVH3c
592,True Crime (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5zX2WAnifeA
593,Stalingrad (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,k_i7UEQcg_0
594,Heavy (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0-e6IEHAR6A
595,"Fan, The (1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,OJhwzOqqdqU
596,"Hunchback of Notre Dame, The (1996)",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,O6i3lyx1I_g
597,Eraser (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,P3nrgwO3R-w
598,"Big Squeeze, The (1996)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Qpxux0GPeaY
599,Police Story 4: Project S (Chao ji ji hua) (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9Xu6-YulCW0
600,Daniel Defoe's Robinson Crusoe (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wmOZeZO0sGo
601,For Whom the Bell Tolls (1943),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ZKB-Suz_2DQ
602,"American in Paris, An (1951)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,o2WAMZRCbpU
603,Rear Window (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,m01YktiEZCw
604,It Happened One Night (1934),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kd509cLN-9U
605,Meet Me in St. Louis (1944),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,hdEouRM7Xv8
606,All About Eve (1950),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,uRjKPLH2OaQ
607,Rebecca (1940),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8YqFImp2xx8
608,Spellbound (1945),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,HIBaGIUbXqI
609,Father of the Bride (1950),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,OCqEdzOZqAc
610,Gigi (1958),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rH8aVaeHqq4
611,Laura (1944),0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,KgGtRJY516E
612,Lost Horizon (1937),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BQ7g3HOGENs
613,My Man Godfrey (1936),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,O8xoAtKjnqs
614,Giant (1956),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,elMP6PqGBo0
615,"39 Steps, The (1935)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,LBcNfAcU-Lc
616,Night of the Living Dead (1968),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,pd5a0gs-UCQ
617,"Blue Angel, The (Blaue Engel, Der) (1930)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lw6GJiGNO74
618,Picnic (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,k1A1vqmkftw
619,Extreme Measures (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,SBRFmU-3mf8
620,"Chamber, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9Qu4LuSdbTo
621,"Davy Crockett, King of the Wild Frontier (1955)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I0rT11txmmc
622,Swiss Family Robinson (1960),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O3qehNT3KjY
623,Angels in the Outfield (1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,wok7pG9_vX8
624,"Three Caballeros, The (1945)",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fS_Xklf08EY
625,"Sword in the Stone, The (1963)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wYjUX1THmg8
626,So Dear to My Heart (1949),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,qkcNmKUe3RU
627,Robin Hood: Prince of Thieves (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,fhz5aB-u77Q
628,Sleepers (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sVdiN_4gBWk
629,Victor/Victoria (1982),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,eQHX1Qczp6E
630,"Great Race, The (1965)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9biklE2wA6M
631,"Crying Game, The (1992)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,F6N426QCQ-Y
632,Sophie's Choice (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,STPJVf6wqCk
633,"Christmas Carol, A (1938)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,yVop9seXSoQ
634,Microcosmos: Le peuple de l'herbe (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76R2EKEnoJQ
635,"Fog, The (1980)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,fUyunS1hGyQ
636,Escape from New York (1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10OoccK7dIw
637,"Howling, The (1981)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,pZARVBpjC1I
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0AN8bS3bvlM
639,"Tin Drum, The (Blechtrommel, Die) (1979)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NTKLqhT-tTo
640,"Cook the Thief His Wife & Her Lover, The (1989)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,qrsAjB8xc_8
641,Paths of Glory (1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,nmDA60X-f_A
642,"Grifters, The (1990)",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Y-aSj4uiR90
